Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
Argentina,Parque Eólico Del Bicentenario II,Eólica,Santa Cruz,25.2,Operativo,2019,Potenciar Argentina S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://www.pressreader.com/argentina/arq/20191022/281951724596384,-47.31623,-66.97038
Argentina,Parque Eólico Del Bicentenario I,Eólica,Santa Cruz,100,Operativo,2019,Petroquímica Comodoro Rivadavia S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://econojournal.com.ar/2019/06/se-inauguro-un-nuevo-parque-eolico-en-santa-cruz/#:~:text=Es%20el%20Parque%20E%C3%B3lico%20del.estas%20caracter%C3%ADsticas%20en%20nuestro%20pa%C3%ADs.,-47.28167,-67.0227
Argentina,Parque Eólico Jorge Romanutti,Eólica,Pico Truncado. Santa Cruz,2.4,Operativo,1995,Municipalidad de Pico Truncado,Estatal,Pico Truncado (Argentina),https://es.wikipedia.org/wiki/Parque_e%C3%B3lico_Jorge_Romanutti,-46.806972,-67.981083
Argentina,Parque Eólico El Tordillo,Eólica,Chubut,3,Operativo,2010,Vientos de la Patagonia I.S.A./IEASA,Privado,Ciudad de Buenos Aires (Argentina),https://es.wikipedia.org/wiki/Parque_e%C3%B3lico_El_Tordillo,-45.8507,-67.9081
Argentina,Parque Eólico Antonio Morán,Eólica,Comodoro Rivadiavia. Chubut,16.56,Operativo,1994,Sociedad Cooperativa Popular Limitada de Comodoro Rivadavia,Privado,Comodoro Rivadavia (Argentina),https://diariocronica.com.ar/683324-la-scpl-inicia-el-desmantelamiento-controlado-de-los-molinos-en-desuso-del-parque-eolico-antonio-moran.html,-45.8467,-67.4964
Argentina,Parque Eólico Diadema II,Eólica,Chubut,27.6,Operativo,2019,Capex S.A.,Privado,Vicente López (Argentina),https://www.edvsa.com/es/proyecto/parque-eolico-diadema-ii,-45.75408,-67.66252
Argentina,Parque Eólico Diadema I,Eólica,Escalante. Chubut,6.3,Operativo,2011,HYCHICO SA,Privado,Vicente López (Argentina),https://es.wikipedia.org/wiki/Parque_e%C3%B3lico_Diadema,-45.74583,-67.69508
Argentina,Parque Eólico Diadema,Eólica,Chubut,6.3,Operativo,2011,HYCHICO SA,Privado,Vicente López (Argentina),http://energiasdemipais.educ.ar/marcador/parque-eolico-diadema-ii/,-45.7458,-67.6953
Argentina,Parque Eólico Manantiales Behr,Eólica,Chubut,99,Operativo,2018,YPF Energía Eléctrica S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://www.ypf.com/YPFHoy/YPFSalaPrensa/Paginas/Noticias/YPF-LUZ-inauguro-el-parque-eolico-Manantiales-Behr.aspx,-45.65424,-67.78497
Chile,Alto Baguales,Eólica,Aisén,2,Operativo,2011,Empresa Electrica De Aysen S.A.,Privado,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-45.526,-72.1046
Argentina,Parque Eólico Garayalde,Eólica,Chubut,24.15,Operativo,2018,Pan American Energy,Privado,Ciudad de Buenos Aires (Argentina),https://www.telam.com.ar/notas/201812/316785-energia-parque-eolico-garayalde.html,-44.5552294,-66.48117294
Argentina,Parque Eólico Rawson III,Eólica,Chubut,24,Operativo,2017,GENNEIA,Privado,Olivos (Argentina),https://www.thewindpower.net/windfarm_es_25281_rawson-iii.php,-43.37672,-65.18929
Argentina,Parque Eólico Rawson II,Eólica,Chubut,28.8,Operativo,2012,GENNEIA,Privado,Olivos (Argentina),https://www.thewindpower.net/windfarm_es_16170_rawson-ii.php,-43.3522,-65.1734
Argentina,Parque Eólico Rawson I,Eólica,Chubut,48.6,Operativo,2011,GENNEIA,Privado,Olivos (Argentina),https://www.thewindpower.net/windfarm_es_16169_rawson-i.php,-43.3522,-65.1734
Argentina,Parque Eólico Loma Blanca IV,Eólica,Chubut,51,Operativo,2013,IEASA,Privado,Ciudad de Buenos Aires (Argentina),https://es.wikipedia.org/wiki/Parque_e%C3%B3lico_Loma_Blanca,-43.0907,-65.2298
Argentina,Parque Eólico Puerto Madryn I,Eólica,Chubut,70,Operativo,2018,GENNEIA,Privado,Olivos (Argentina),https://www.argentina.gob.ar/noticias/se-inauguro-el-parque-eolico-puerto-madryn-i,-42.69497,-65.22211
Argentina,Parque Eólico Puerto Madryn II,Eólica,Chubut,150,Operativo,2019,GENNEIA,Privado,Olivos (Argentina),http://www.melectrico.com.ar/web/index.php?option=com_content&view=article&id=2486%3Afinancian-al-parque-eolico-puerto-madryn-ii-el-mas-grande-del-pais&catid=1%3Alatest-news&Itemid=1,-42.68384,-65.31628
Argentina,Parque Eólico Aluar Etapa I,Eólica,Chubut,50.4,Operativo,2019,Aluar Aluminio Argentino SAIC,Privado,Ciudad de Buenos Aires (Argentina),https://econojournal.com.ar/2019/02/comenzo-a-operar-un-parque-eolico-de-aluar/#:~:text=El%20Parque%20E%C3%B3lico%20Aluar%20I.la%20firma%20de%20neum%C3%A1ticos%20Fate.,-42.6342,-65.2716
Argentina,Parque Eólico Chubut Norte I,Eólica,Chubut,28.35,Operativo,2019,GENNEIA,Privado,Olivos (Argentina),https://www.thewindpower.net/windfarm_es_30798_chubut-norte-i.php,-42.5869907,-65.15766277
Argentina,Central Eólica Gastre,Eólica,Gastre. Chubut,1350,En construcción,Indeterminado,GEASSA,Privado,Ciudad de Buenos Aires (Argentina),http://www.ambiente.chubut.gov.ar/wp-content/uploads/2014/10/Parque-E%C3%B3lico-Gastre.pdf,-42.40159053,-69.27920433
Chile,San Pedro II,Eólica,Dalcahue,64.99,Operativo,2017,Rio Alto Generación,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10170822,-42.2812,-73.9188
Chile,San Pedro,Eólica,Dalcahue,36,Operativo,2014,Bosques De Chiloe S.A.,Privado,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-42.2704,-73.9401
Chile,Aurora,Eólica,De los Lagos,126.6,Operativo,Indeterminado,AELA Eólica Llanquihue SPA,Privado,Santiago de Chile (Chile),https://www.parqueeolicoaurora.cl/,-41.23501645,-73.13748427
Chile,María Elena,Solar,María Elena,67.8,Operativo,2015,Generación Solar Spa.,Privado,Santiago de Chile (Chile),https://www.mch.cl/reportajes/pozo-almonte-solar-la-iniciativa-fotovoltaica-pionera-de-collahuasi/,-40.7719,-72.4875
Argentina,Parque Eólico Villalonga II,Eólica,Buenos Aires,3.45,Operativo,2019,GENNEIA,Privado,Olivos (Argentina),https://www.genneia.com.ar/inauguracion-del-parque-eolico-villalonga/,-40.03987,-62.65965
Argentina,Parque Eólico Villalonga,Eólica,Carmen de Patagones. Buenos Aires,54,Operativo,2018,GENNEIA,Privado,Olivos (Argentina),https://www.genneia.com.ar/news/inauguracion-del-parque-eolico-villalonga/,-40.00920087,-62.64865569
Argentina,Parque Eólico Pomona II,Eólica,Río Negro,11.7,Operativo,2019,GENNEIA,Privado,Olivos (Argentina),https://www.genneia.com.ar/wp-content/uploads/2019/02/NTS_POMONA_I_y_II.pdf,-39.60256,-65.77978
Argentina,Parque Eólico Pomona I,Eólica,Río Negro,100,Operativo,2019,GENNEIA,Privado,Olivos (Argentina),https://www.genneia.com.ar/wp-content/uploads/2019/02/NTS_POMONA_I_y_II.pdf,-39.55923,-65.7414
Argentina,Parque Eólico Mayor Buratovich,Eólica,Mayor Buratovich. Buenos Aires.,2.2,Operativo,1997,Cooperativa Eléctrica de Mayor Buratovich,Privado,Mayor Buratovich (Argentina),https://www.thewindpower.net/windfarm_es_2580_mayor-buratovich.php,-39.2291,-62.6497
Argentina,Punta Alta - Centenario,Eólica,Punta Alta. Buenos Aires,1.8,Operativo,1995,CLFE Cooperativa Electrica de Punta Alta,Privado,Punta Alta (Argentina),http://wikimapia.org/15116001/es/Parque-e%C3%B3lico-Centenario,-38.7833,-61.8984
Argentina,Parque Eólico De la Bahía-A,Eólica,Bahía Blanca. Buenos Aires,20.51,Operativo,2019,Parques Eólicos del Fin del Mundo,Privado,Ciudad de Buenos Aires (Argentina),https://www.elchubut.com.ar/regionales/2019-8-19-17-45-0-chubut-aporta-el-37-7-de-la-generacion-de-energia-renovable-del-pais,-38.759,-61.7768
Argentina,Parque Eólico De la Bahía,Eólica,Bahía Blanca. Buenos Aires,28,Operativo,2019,Parques Eólicos del Fin del Mundo,Privado,Ciudad de Buenos Aires (Argentina),https://www.delabahia.com.ar/pampa-energia-inaugura-su-primer-parque-eolico-en-bahia-blanca/,-38.759,-61.7768
Argentina,Parque Eólico Pampa Energía II,Eólica,Bahía Blanca. Buenos Aires,53,Operativo,2019,Grupo Pampa Energía,Privado,Ciudad de Buenos Aires (Argentina),https://www.pampaenergia.com/category/prensa/page/4/,-38.69216,-62.00005
Argentina,Parque Eólico Corti I,Eólica,Bahía Blanca. Buenos Aires,100,Operativo,2018,Grupo Pampa Energía,Privado,Ciudad de Buenos Aires (Argentina),https://www.cronista.com/negocios/Pampa-Energia-inauguro-el-primer-parque-eolico-de-RenovAr-20180523-0121.html,-38.67412226,-62.03765941
Argentina,Parque Eólico La Castellana,Eólica,Villarino. Buenos Aires,99,Operativo,2018,Central Puerto S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://www.centralpuerto.com/es/lugares/central-puerto-renovables-parque-eolico-la-castellana/,-38.63269012,-62.71324747
Argentina,Parque Eólico La Castellana II,Eólica,Villarino. Buenos Aires,14.4,Operativo,2020,CP Renovables S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://www.thewindpower.net/windfarm_es_30088_la-castellana-ii-(argentina).php,-38.6178,-62.76278
Argentina,Parque Eólico Vientos de Necochea,Eólica,Necochea. Buenos Aires,38,Operativo,2020,Centrales de la Costa Atlántica S.A.,Privado,La Plata (Argentina),https://www.infobae.com/economia/networking/2020/02/11/comenzo-a-operar-en-necochea-un-nuevo-parque-eolico-de-genneia/,-38.6131,-58.8242
Argentina,Parque Eólico Necochea,Eólica,Necochea. Buenos Aires,0.25,Operativo,2009,SEA ENERGY,Privado,La Plata (Argentina),https://www.nuestromar.org/antiguas/sea-energy-coloco-el-primer-molino-frente-al-mar/,-38.60425,-58.79047
Argentina,Parque Eólico La Genoveva I,Eólica,Bahía Blanca. Buenos Aires,86.62,Operativo,2020,Central Puerto S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://econojournal.com.ar/2020/12/central-puerto-habilito-el-parque-eolico-la-genoveva-i-en-bahia-blanca/,-38.572,-61.9455
Argentina,Parque Eólico La Genoveva II,Eólica,Bahía Blanca. Buenos Aires,41.8,Operativo,2019,Central Puerto S.A.,Privado,Ciudad de Buenos Aires (Argentina),http://www.ingener.com/casos/parques-eolicos-la-genoveva/,-38.5263,-61.9243
Argentina,Parque Eólico García del Río,Eólica,García del Río. Buenos Aires,10,Operativo,2020,Envision Energy Argentina,Privado,Ciudad de Buenos Aires (Argentina),http://www.melectrico.com.ar/web/index.php?option=com_content&view=article&id=2635%3Ainauguran-el-parque-eolico-garcia-del-rio-en-bahia-blanca&catid=1%3Alatest-news&Itemid=1,-38.40804783,-62.27025363
Argentina,Parque Eólico Energética I,Eólica,Tornquist. Buenos Aires,79.8,Operativo,2020,AES Argentina Generación S.A.,Privado,Ciudad de Buenos Aires (Argentina),http://www.cbhe.org.bo/index.php/noticias/41186-argentina-antes-de-fin-de-ano-entraran-en-funcionamiento-cinco-centrales-de-energias-renovables-por-230-mw,-38.3621,-62.2249
Argentina,Parque Eólico Añelo I,Eólica,Añelo. Neuquén,100,Planificado,Indeterminado,ADI NQN SEP,Estatal,Neuquén (Argentina),http://www.web.adinqn.gov.ar/sectores/energeticos/eolico/aneloi100mw/,-38.35704814,-68.61883239
Argentina,Parque Eólico Energética I - Fase II,Eólica,Tornquist. Buenos Aires,19.15,Operativo,2020,AES Argentina Generación S.A.,Privado,Ciudad de Buenos Aires (Argentina),https://tornquist.gob.ar/se-construira-un-parque-eolico-en-nuestro-distrito/,-38.34568,-62.20986
Argentina,Parque Eólico Añelo II,Eólica,Añelo. Neuquén,100,Planificado,Indeterminado,ADI NQN SEP,Estatal,Neuquén (Argentina),http://www.web.adinqn.gov.ar/sectores/energeticos/eolico/aneloii100mw/,-38.30557327,-68.75152504
Chile,Huajache,Eólica,Lebu,5.99,Operativo,2015,Huajache,Privado,Santiago de Chile (Chile),https://www.thewindpower.net/windfarm_es_25230_raki-huajache.php,-37.74398259,-73.57244193
Chile,Raki,Eólica,Lebu,8.98,Operativo,2015,Raki,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10170847,-37.74287,-73.57367
Chile,Lebu,Eólica,Lebu,9.34,Operativo,2014,Parque Eólico Lebu,Privado,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-37.6861,-73.6491
Chile,San Gabriel,Eólica,Renaico,180,En construcción,Indeterminado,Parque Eólico San Gabriel SPA,Privado,Santiago de Chile (Chile),https://www.cdt.cl/parque-eolico-san-gabriel/,-37.68443856,-72.65332019
Chile,Lebu III,Eólica,Lebu,5.15,Operativo,2016,Parque Eólico Lebu,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11485923,-37.6825,-73.64195
Chile,Tolpán Sur,Eólica,Renaico,81,Operativo,2020,Acción Energía Chile,Privado,Santiago de Chile (Chile),https://www.revistaenergia.com/24497/,-37.67007611,-72.63298473
Chile,El Nogal,Eólica,Mulchén,8.9,Operativo,2019,Parque Eolico El Nogal Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11488605,-37.58944,-72.41999
Chile,El Arrebol,Eólica,Lebu,8.1,Operativo,2020,Empresa Electrica El Arrebol Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11488606,-37.54051,-73.59223
Argentina,Parque Eólico General Acha,Eólica,General Acha. La Pampa,60,En construcción,Indeterminado,Latinoamericana de Energía S.A.,Privado,Pilar (Argentina),https://www.energiaestrategica.com/gobierno-de-la-pampa-declaro-de-interes-estrategico-parque-eolico-general-acha-de-latinoamericana-de-la-energia/,-37.53789,-64.64749
Chile,Los Buenos Aires,Eólica,Los Ángeles,23.85,Operativo,2016,Parque Eólico Renaico,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10142831,-37.5264,-72.5016
Chile,Cuel,Eólica,Los Ángeles,32.5,Operativo,2014,Aela Eolica Negrete Spa,Privado,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-37.5107,-72.4937
Argentina,Parque Eólico La Banderita,Eólica,La Pampa,36.75,Operativo,2019,Grupo FRALI,Privado,Campana (Argentina),http://www.ingener.com/casos/parque-eolico-la-banderita-396-mw/,-37.48588,-64.76316
Chile,El Maiten,Eólica,Laja,9,Operativo,Indeterminado,Parque Eólico El Maiten Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11485916,-37.26986,-72.55493
Chile,Las Peñas,Eólica,Arauco,8.35,Operativo,2016,Eólico Las Peñas,Privado,Santiago de Chile (Chile),https://www.thewindpower.net/windfarm_es_23452_las-penas.php,-37.25710788,-73.42552515
Chile,El Resplandor,Solar,Cabrero,2.63,Test phase,Indeterminado,Impulso Solar El Resplandor Spa,Privado,Santiago de Chile (Chile),https://www.impulsoenergia.eu/proyectos/el-resplandor/,-37.03932794,-72.38310573
Chile,Las Palomas,Solar,Bulnes,2.99,Operativo,2018,PV Las Palomas Spa,Privado,Santiago de Chile (Chile),https://www.cooperativa.cl/noticias/pais/region-de-nuble/en-bulnes-fue-inaugurado-el-parque-fotovoltaico-mas-austral-del-mundo/2018-06-07/093449.html,-36.78085423,-72.20673657
Chile,Ñiquén,Solar,Ñiquén,2.99,Operativo,2020,Maiten Spa,Privado,Santiago de Chile (Chile),,-36.21937821,-72.09250647
Chile,Calle Larga,Solar,Calle Larga,2.97,Operativo,2019,PMDG Calle Larga Spa,Privado,Santiago de Chile (Chile),,-35.69103006,-71.68296773
Chile,Cordillerilla Solar,Solar,Curicó,1.32,Operativo,2017,Teatinos Energia S.A.,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724650266,-35.16273,-71.13276
Chile,Paraguay,Solar,Molina,8.89,Operativo,2020,SPV P4 Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947492431,-35.114,-71.3267
Chile,Villa Prat,Solar,Sagrada Familia,2.96,Operativo,2018,Villa Prat Energy Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724650357,-35.1127,-71.62802
Chile,Peralillo,Solar,Hualañé,2.96,Operativo,2018,Parronal Energy Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641412,-35.03648,-71.71004
Chile,Chimbarongo,Solar,Chimbarongo,3,Operativo,2017,GR Tineo Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829933527,-34.82284,-70.96927
Chile,El Picurio,Solar,Chimbarongo,3,Operativo,2018,PV El Picurio Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829933526,-34.79911,-71.06365
Uruguay,Parque Eólico Magdalena,Eólica,San José,17.2,Operativo,2011,Kentilux S.A.,Privado,San José (Uruguay),https://www.thewindpower.net/windfarm_es_17057_magdalena-i.php,-34.7458,-56.5731
Uruguay,Parque Eólico Corfrisa,Eólica,Canelones,2,Operativo,2017,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_Corfrisa.php,-34.71746769,-56.21948442
Uruguay,Parque Eólico Kiyú,Eólica,San José,49,Operativo,2016,Parque Eólico Kiyú S.A.,Privado,Montevideo (Uruguay),https://www.grupocobra.com/proyecto/parque-eolico-kiyu/,-34.6698,-56.8018
Uruguay,Santa Fe,Eólica,San José,1.8,Operativo,2013,Blengio,Privado,Montevideo (Uruguay),https://webcache.googleusercontent.com/search?q=cache:bKpqOwcxuY4J:https://www.adme.com.uy/db-docs/Docs_secciones/nid_1320/PES_Mayo21.pdf+&cd=1&hl=es-419&ct=clnk&gl=ar,-34.6512,-56.5844
Uruguay,Caracoles 2 Del Parque Eólico Ing. Emanuele Cambilargiu,Eólica,Maldonado,10,Operativo,2008,UTE,Estatal,Montevideo (Uruguay),https://www.thewindpower.net/windfarm_es_17056_los-caracoles-ii.php,-34.6481,-54.9661
Uruguay,Parque Eólico Solás De Mataojo,Eólica,Canelones,10,Operativo,2016,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_SolisdeMataojo.php,-34.6403,-55.5541
Uruguay,Agroland,Eólica,Maldonado,5.5,Operativo,2007,Agroland S.A.,Privado,Maldonado (Uruguay) ,https://www.agroland.com/es/02energia.php.html,-34.63703258,-54.61685325
Uruguay,Parque Eólico Libertad,Eólica,San José,7.7,Operativo,2014,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_Libertad.php,-34.6346,-56.5865
Uruguay,Marystay,Eólica,San José,2,Operativo,2017,Marystay S.A.,Privado,Maldonado (Uruguay) ,https://ventusenergia.com/proyectos/eolico/PE_Marystay.php,-34.6323,-56.5932
Uruguay,Caracoles 1 Del Parque Eólico Ing. Emanuele Cambilargiu,Eólica,Maldonado,10,Operativo,2008,UTE,Estatal,Montevideo (Uruguay),https://www.thewindpower.net/windfarm_es_4142_los-caracoles-i.php,-34.6269,-54.9575
Uruguay,Parque Eólico Maldonado,Eólica,Maldonado,50,Operativo,2011,R. del Sur S.A.,Privado,Montevideo (Uruguay),https://noticiasambientales.com/energia/uruguay-inauguraron-el-parque-eolico-maldonado/,-34.5154,-54.9075
Uruguay,Minas I,Eólica,Lavalleja,42,Operativo,2014,GEMSA,Privado,Montevideo (Uruguay),https://openinframap.org/stats/area/Uruguay/plants/-7673705,-34.4647,-55.3065
Uruguay,Parque Eólico Maldonado II,Eólica,Maldonado,50,Operativo,2016,R. del Este S.A.,Privado,Montevideo (Uruguay),https://www.thewindpower.net/windfarm_es_29441_maldonado-ii.php,-34.4397,-54.8887
Uruguay,Planta Piloto,Eólica,Maldonado,0.15,Operativo,2000,UDELAR y UTE,Estatal,Montevideo (Uruguay),http://wikimapia.org/36504377/es/Planta-piloto,-34.42496957,-55.18361648
Chile,Santa Amelia,Solar,Pichidegua,3,Operativo,Indeterminado,Betel Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829924778,-34.42391,-71.30906
Chile,Marchigüe II,Solar,Marchigüe,9,Operativo,Indeterminado,GR Canelo,Privado,Santiago de Chile (Chile),https://www.wiki-solar.org,-34.406,-71.666
Uruguay,Parque Eólico Carapé II,Eólica,Maldonado,40,Operativo,2015,Vengano S.A.,Privado,Maldonado (Uruguay) ,https://www.thewindpower.net/windfarm_es_23322_carape-ii.php,-34.4028,-54.6783
Uruguay,Parque Eólico Carapé I,Eólica,Maldonado,51,Operativo,2015,Fingano S.A.,Privado,Maldonado (Uruguay) ,https://www.thewindpower.net/windfarm_es_19353_carape-i.php,-34.395,-54.6951
Uruguay,Parque Eólico Villa Rodríguez,Eólica,Lavalleja,10,Operativo,2016,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_VillaRodriguez.php,-34.3783,-56.5944
Uruguay,Parque Eólico Artilleros,Eólica,Colonia,65,Operativo,2015,UTE + Eletrobras,Mixto,Montevideo (Uruguay),http://artilleroseolica.com.uy/,-34.3499,-57.5554
Chile,Marchigüe I,Solar,Marchigüe,9,Operativo,2016,GR Canelo,Privado,Santiago de Chile (Chile),https://es.enfsolar.com/news/9967/grenergy-renovables%E6%8B%9F%E5%9C%A8%E6%99%BA%E5%88%A9%E5%BB%BA%E8%AE%BE%E4%B8%89%E5%BA%A7%E5%90%88%E8%AE%A127%E5%85%86%E7%93%A6%E5%85%89%E4%BC%8F%E7%94%B5%E7%AB%99,-34.336,-71.539
Uruguay,Parque Eólico María Luz,Eólica,San José,10,Operativo,2015,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_MariaLuz.php,-34.2931,-56.5275
Uruguay,Nuevo Manantial Central 2,Eólica,Rocha,4,Operativo,Indeterminado,Nuevo Manantial S.A.,Privado,Rocha (Uruguay),https://www.thewindpower.net/windfarm_es_4140_nuevo-manantial.php,-34.2862,-54.04
Uruguay,Parque Eólico Loma Alta - Central 1,Eólica,Rocha,14,Operativo,2008,Nuevo Manantial S.A.,Privado,Rocha (Uruguay),https://globalpowerplantslookup.com/powerplant/parque-eolico-loma-alta-central-1,-34.2862,-54.0603
Chile,Doñihue,Solar,Coinco,7.5,Operativo,2019,GR Belloto Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/726956926,-34.28211,-70.95522
Uruguay,Parque Eólico Ventus I,Eólica,Colonia,9,Operativo,2015,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_VentusI.php,-34.2805,-57.3341
Chile,Portezuelo,Solar,La Estrella,3,Operativo,2018,PV Portezuelo,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/726956922,-34.26919,-71.58099
Chile,Don Eugenio,Solar,Las Cabras,2.95,Operativo,2017,GR Tiaca Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829933490,-34.26516,-71.38686
Chile,Guadalao,Solar,La Estrella,2.99,Operativo,2020,Fotovoltaica Mañío Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829924816,-34.25298,-71.57243
Chile,Loreto Solar,Solar,Coltauco,2.97,Operativo,2019,Fotovoltaica Acacia Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947552570,-34.24332,-71.06312
Uruguay,Parque Eólico Rosario,Eólica,Colonia,9,Operativo,2015,Ventus Energía S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_Rosario.php,-34.2265,-57.3366
Chile,El Queule,Solar,Las Cabras,6.87,Operativo,2019,El Queule Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/726956929,-34.22192,-71.39686
Chile,El Estero,Solar,Las Cabras,2.68,Operativo,2019,Fotovoltaica Manzano Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947552571,-34.22034,-71.40149
Chile,Luna,Solar,Las Cabras,2.7,Operativo,2019,Luna Energy Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724821190,-34.21442,-71.40927
Uruguay,Engraw,Eólica,Florida,3.6,Operativo,2012,Engraw Export & Import CO. S.A.,Privado,Montevideo (Uruguay),https://ventusenergia.com/proyectos/eolico/PE_Engraw.php,-34.2042,-55.748
Chile,Lo Miranda,Solar,Doñihue,5.96,Operativo,2019,SPV P4 Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/123906980,-34.20046,-70.88193
Chile,El Quemado,Solar,Cabildo,2.98,Operativo,2018,Reden Cabildo Solar Spa,Privado,Santiago de Chile (Chile),,-34.14065113,-70.69695642
Uruguay,Parque Eólico Florida II,Eólica,Florida,50,Operativo,2016,Polesine,Privado,Montevideo (Uruguay),https://www.thewindpower.net/windfarm_es_22632_florida-ii.php,-34.1172,-56.0892
Uruguay,Parque Eólico Florida I,Eólica,Florida,50,Operativo,2014,Polesine,Privado,Montevideo (Uruguay),https://www.thewindpower.net/windfarm_es_20631_florida.php,-34.0959,-56.1026
Chile,Los Libertadores,Solar,Graneros,7.98,Operativo,2018,PV Libertadores Spa,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/726956928,-34.0898,-70.78393
Chile,El Sauce,Solar,Las Cabras,2.94,Operativo,2018,Chester Solar V,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641409,-34.08098,-71.37381
Chile,La Blanquina,Solar,Codegua,8.97,Operativo,2019,Solar Uno Spa,Privado,Santiago de Chile (Chile),,-34.06446,-70.65
Chile,Ucuquer,Eólica,Litueche,7.07,Operativo,2013,Ucuquer,Privado,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10166293,-34.0448,-71.6108
Chile,Ucuquer II,Eólica,Litueche,10.5,Operativo,2014,Ucuquer Dos,Privado,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-34.0427,-71.6223
Chile,San Ramiro,Solar,San Pedro de Melipilla,9,Planificado,Indeterminado,Indeterminado,Indeterminado,Santiago de Chile (Chile),,-34.00659,-71.40056
Chile,Santa Rosa,Solar,San Pedro de Melipilla,9,Operativo,2019,GR Chaquihue,Privado,Santiago de Chile (Chile),,-34.002,-71.292
Chile,Luders,Solar,Mostazal,2.96,Operativo,2018,GR Laurel Spa,Privado,Santiago de Chile (Chile),,-33.99441,-70.63167
Chile,Mostazal,Solar,Mostazal,9,Operativo,2018,GR Litre Spa,Privado,Santiago de Chile (Chile),,-33.98413715,-70.67256819
Chile,La Manga,Solar,San Pedro,2.96,Operativo,2017,La Manga Energy Spa,Privado,Santiago de Chile (Chile),,-33.9130922,-71.57331829
Chile,San Pedro De Melipilla,Solar,San Pedro de Melipilla,3,Operativo,2016,Diego De Almagro Solar S.A.,Privado,Santiago de Chile (Chile),,-33.9016,-71.4411
Uruguay,Parque Eólico Nuevo Pastorale I,Eólica,Flores,49,Operativo,2017,Vientos de Pastorale,Privado,Flores (Uruguay),https://www.grupocobra.com/proyecto/parque-eolico-pastorale/,-33.8948,-56.9202
Uruguay,Luz De Río,Eólica,Florida,50,Operativo,2014,Luz de Río S.A.,Privado,Florida (Uruguay),https://www.thewindpower.net/windfarm_es_21867_luz-de-rio.php,-33.8855,-56.4428
